,GAME_DATE_EST,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,HOME_TEAM_WINS,HOME_TEAM_SEASON_WINS,HOME_TEAM_SEASON_LOSSES,VISITOR_TEAM_SEASON_WINS,VISITOR_TEAM_SEASON_LOSSES,HOME_TEAM_BREAK,VISITOR_TEAM_BREAK,HOME_TEAM_LAST_SEASON_W_PCT,VISITOR_TEAM_LAST_SEASON_W_PCT,HOME_TEAM_2_SEASONS_AGO_W_PCT,VISITOR_TEAM_2_SEASONS_AGO_W_PCT,HOME_TEAM_LAST_GAME_WON,VISITOR_TEAM_LAST_GAME_WON,HOME_TEAM_LAST_5_GAMES_W_PCT,VISITOR_TEAM_LAST_5_GAMES_W_PCT,HOME_TEAM_LAST_10_GAMES_W_PCT,VISITOR_TEAM_LAST_10_GAMES_W_PCT
23590,2005-11-28,20500193,Toronto,Dallas,2006,0,1,14,10,3,2.0,2.0,0.4,0.71,0.4,0.63,0,0,0.2,0.8,0.1,0.7999999999999999
23591,2005-11-28,20500196,Denver,Brooklyn,2006,0,8,7,7,7,3.0,1.0,0.6,0.51,0.52,0.57,1,1,0.8,0.4,0.7,0.4
23592,2005-11-28,20500197,Golden State,New Orleans,2006,1,10,6,6,7,2.0,2.0,0.41,0.22,0.45,0.5,1,1,0.6000000000000001,0.8,0.6,0.5
23593,2005-11-28,20500194,Boston,Orlando,2006,0,5,8,7,6,3.0,2.0,0.55,0.44,0.44,0.26,1,1,0.4,0.6000000000000001,0.4,0.6
23594,2005-11-28,20500195,Miami,New York,2006,1,8,6,4,9,2.0,2.0,0.72,0.4,0.51,0.48,0,1,0.4,0.4,0.6,0.4
23595,2005-11-27,20500192,L.A. Lakers,Brooklyn,2006,0,5,7,6,7,3.0,2.0,0.41,0.51,0.68,0.57,1,0,0.4,0.4,0.4,0.4
23596,2005-11-27,20500191,L.A. Clippers,Indiana,2006,0,9,4,8,4,2.0,2.0,0.45,0.54,0.34,0.74,0,0,0.8,0.6000000000000001,0.7,0.6
23597,2005-11-27,20500190,Atlanta,Portland,2006,0,2,10,5,7,2.0,2.0,0.16,0.33,0.34,0.5,1,0,0.4,0.2,0.2,0.4
23598,2005-11-26,20500182,New York,Philadelphia,2006,1,4,8,7,7,3.0,3.0,0.4,0.52,0.48,0.4,0,0,0.4,0.4,0.30000000000000004,0.7
23599,2005-11-26,20500181,Oklahoma City,New Orleans,2006,0,5,8,6,6,2.0,3.0,0.63,0.22,0.45,0.5,0,1,0.6000000000000001,0.6000000000000001,0.4,0.4
23600,2005-11-26,20500183,Orlando,Miami,2006,1,6,6,7,6,1.0,1.0,0.44,0.72,0.26,0.51,1,0,0.6000000000000001,0.6000000000000001,0.5,0.6
23601,2005-11-26,20500184,Charlotte,Washington,2006,1,5,9,6,7,1.0,1.0,0.22,0.55,0.32,0.3,0,1,0.4,0.2,0.2,0.4
23602,2005-11-26,20500185,Cleveland,Minnesota,2006,0,9,4,7,5,2.0,1.0,0.51,0.54,0.43,0.71,0,1,0.8,0.6000000000000001,0.7999999999999999,0.5
23603,2005-11-26,20500186,Houston,Chicago,2006,0,3,11,6,5,1.0,1.0,0.62,0.57,0.55,0.28,0,1,0.0,0.4,0.2,0.5
23604,2005-11-26,20500187,Dallas,Memphis,2006,0,9,3,9,5,1.0,1.0,0.71,0.55,0.63,0.61,1,1,1.0,0.6000000000000001,0.7999999999999999,0.6
23605,2005-11-26,20500188,Milwaukee,Detroit,2006,0,6,6,10,2,1.0,1.0,0.37,0.66,0.5,0.66,0,0,0.4,0.6000000000000001,0.5,0.7999999999999999
23606,2005-11-26,20500189,Golden State,Toronto,2006,1,9,6,1,13,1.0,1.0,0.41,0.4,0.45,0.4,1,0,0.6000000000000001,0.2,0.5,0.1
23607,2005-11-25,20500173,Detroit,Washington,2006,0,9,2,6,6,2.0,2.0,0.66,0.55,0.66,0.3,1,0,0.8,0.0,0.8999999999999999,0.4
23608,2005-11-25,20500178,Utah,Golden State,2006,0,6,8,8,6,3.0,2.0,0.32,0.41,0.51,0.45,1,0,0.4,0.4,0.4,0.5
23609,2005-11-25,20500176,San Antonio,Chicago,2006,0,10,3,5,5,2.0,5.0,0.72,0.57,0.69,0.28,1,1,1.0,0.4,0.7999999999999999,0.4
23610,2005-11-25,20500175,Minnesota,Milwaukee,2006,1,6,5,6,5,2.0,2.0,0.54,0.37,0.71,0.5,0,1,0.4,0.4,0.5,0.6
23611,2005-11-25,20500174,Memphis,Houston,2006,1,8,5,3,10,3.0,2.0,0.55,0.62,0.61,0.55,0,0,0.6000000000000001,0.0,0.6,0.2
23612,2005-11-25,20500180,Phoenix,Brooklyn,2006,1,7,5,5,7,2.0,2.0,0.76,0.51,0.35,0.57,1,0,0.6000000000000001,0.4,0.6,0.5
23613,2005-11-25,20500172,Miami,Dallas,2006,0,7,5,9,2,2.0,3.0,0.72,0.71,0.51,0.63,1,1,0.8,1.0,0.6,0.7999999999999999
23614,2005-11-25,20500169,Orlando,Portland,2006,1,5,6,4,7,2.0,2.0,0.44,0.33,0.26,0.5,1,0,0.4,0.4,0.4,0.4
23615,2005-11-25,20500170,Indiana,Atlanta,2006,0,7,4,2,9,1.0,2.0,0.54,0.16,0.74,0.34,1,1,0.6000000000000001,0.2,0.7,0.1
23616,2005-11-25,20500179,Sacramento,Toronto,2006,1,6,7,1,12,2.0,2.0,0.61,0.4,0.67,0.4,1,0,0.6000000000000001,0.2,0.5,0.1
23617,2005-11-25,20500177,Denver,L.A. Clippers,2006,1,8,6,9,3,2.0,2.0,0.6,0.45,0.52,0.34,0,1,0.8,0.8,0.6,0.7999999999999999
23618,2005-11-25,20500171,Boston,Charlotte,2006,1,5,7,4,9,2.0,2.0,0.55,0.22,0.44,0.32,0,1,0.2,0.4,0.30000000000000004,0.30000000000000004
23619,2005-11-24,20500168,L.A. Lakers,Oklahoma City,2006,1,5,6,5,7,4.0,2.0,0.41,0.63,0.68,0.45,0,0,0.2,0.6000000000000001,0.4,0.5
23620,2005-11-24,20500167,Indiana,Cleveland,2006,1,7,3,9,3,4.0,2.0,0.54,0.51,0.74,0.43,1,1,0.6000000000000001,1.0,0.6,0.7999999999999999
23621,2005-11-23,20500163,New Orleans,Minnesota,2006,1,5,6,5,5,2.0,4.0,0.22,0.54,0.5,0.71,0,1,0.4,0.6000000000000001,0.4,0.6
23622,2005-11-23,20500166,Golden State,San Antonio,2006,0,7,6,10,2,2.0,2.0,0.41,0.72,0.45,0.69,1,1,0.6000000000000001,0.8,0.6,0.7999999999999999
23623,2005-11-23,20500165,L.A. Clippers,Toronto,2006,1,9,2,1,11,3.0,1.0,0.45,0.4,0.34,0.4,1,0,0.8,0.2,0.7999999999999999,0.1
23624,2005-11-23,20500164,Sacramento,Brooklyn,2006,1,5,7,5,6,2.0,2.0,0.61,0.51,0.67,0.57,0,0,0.4,0.4,0.4,0.5
23625,2005-11-23,20500162,Milwaukee,Philadelphia,2006,1,6,4,7,6,2.0,2.0,0.37,0.52,0.5,0.4,0,1,0.4,0.6000000000000001,0.5,0.7
23626,2005-11-23,20500161,Houston,Phoenix,2006,0,3,9,6,5,1.0,1.0,0.62,0.76,0.55,0.35,0,1,0.2,0.6000000000000001,0.2,0.5
23627,2005-11-23,20500160,Detroit,Denver,2006,1,9,1,7,6,4.0,1.0,0.66,0.6,0.66,0.52,0,1,0.8,0.8,0.7999999999999999,0.7
23628,2005-11-23,20500159,Miami,Portland,2006,1,7,4,4,6,3.0,1.0,0.72,0.33,0.51,0.5,0,1,0.8,0.4,0.6,0.4
23629,2005-11-23,20500158,Charlotte,New York,2006,1,4,8,3,8,4.0,3.0,0.22,0.4,0.32,0.48,0,1,0.2,0.6000000000000001,0.30000000000000004,0.30000000000000004
23630,2005-11-23,20500157,Orlando,Washington,2006,1,4,6,5,6,4.0,1.0,0.44,0.55,0.26,0.3,0,0,0.4,0.2,0.4,0.5
23631,2005-11-23,20500156,Atlanta,Boston,2006,1,1,9,4,7,5.0,1.0,0.16,0.55,0.34,0.44,0,0,0.0,0.4,0.1,0.4
23632,2005-11-22,20500154,Phoenix,Toronto,2006,1,5,5,1,10,3.0,2.0,0.76,0.4,0.35,0.4,0,1,0.4,0.2,0.5,0.1
23633,2005-11-22,20500150,Washington,Denver,2006,0,5,5,7,5,3.0,2.0,0.55,0.6,0.3,0.52,0,1,0.4,0.8,0.6,0.6
23634,2005-11-22,20500151,Cleveland,Boston,2006,1,9,2,4,6,3.0,4.0,0.51,0.55,0.43,0.44,1,1,1.0,0.4,0.7999999999999999,0.5
23635,2005-11-22,20500152,Memphis,Portland,2006,0,7,5,4,5,2.0,2.0,0.55,0.33,0.61,0.5,0,0,0.8,0.4,0.7,0.30000000000000004
23636,2005-11-22,20500153,Dallas,Houston,2006,1,8,2,3,8,3.0,2.0,0.71,0.62,0.63,0.55,1,0,1.0,0.2,0.7999999999999999,0.30000000000000004
23637,2005-11-22,20500155,Oklahoma City,Utah,2006,0,5,6,6,7,2.0,1.0,0.63,0.32,0.45,0.51,1,1,0.8,0.2,0.5,0.30000000000000004
23638,2005-11-21,20500149,Golden State,Brooklyn,2006,1,7,5,5,5,1.0,2.0,0.41,0.51,0.45,0.57,0,1,0.4,0.6000000000000001,0.5,0.6
23639,2005-11-21,20500148,Sacramento,San Antonio,2006,0,4,7,9,2,1.0,2.0,0.61,0.72,0.67,0.69,0,1,0.6000000000000001,0.8,0.4,0.7999999999999999
23640,2005-11-21,20500146,Philadelphia,New Orleans,2006,1,7,5,4,6,2.0,2.0,0.52,0.22,0.4,0.5,0,1,0.6000000000000001,0.4,0.6,0.4
23641,2005-11-21,20500147,Utah,Milwaukee,2006,1,5,7,5,4,2.0,3.0,0.32,0.37,0.51,0.5,0,0,0.0,0.4,0.30000000000000004,0.5
23642,2005-11-20,20500139,New York,Portland,2006,1,3,7,3,5,2.0,2.0,0.4,0.33,0.48,0.5,0,0,0.4,0.6000000000000001,0.2,0.4
23643,2005-11-20,20500140,Toronto,Miami,2006,1,1,9,6,4,2.0,2.0,0.4,0.72,0.4,0.51,0,1,0.0,0.8,0.1,0.6
23644,2005-11-20,20500141,L.A. Clippers,Golden State,2006,1,8,2,6,5,2.0,2.0,0.45,0.41,0.34,0.45,1,1,0.8,0.6000000000000001,0.7999999999999999,0.6
23645,2005-11-20,20500142,Indiana,Houston,2006,1,6,3,3,7,2.0,2.0,0.54,0.62,0.74,0.55,1,0,0.6000000000000001,0.4,0.5,0.4
23646,2005-11-20,20500143,Denver,Memphis,2006,1,6,5,7,4,2.0,1.0,0.6,0.55,0.52,0.61,1,1,0.6000000000000001,0.8,0.5,0.7
23647,2005-11-20,20500144,Oklahoma City,Sacramento,2006,1,5,5,4,6,2.0,2.0,0.63,0.61,0.45,0.67,1,1,0.6000000000000001,0.6000000000000001,0.5,0.4
23648,2005-11-20,20500145,L.A. Lakers,Chicago,2006,0,4,6,4,5,2.0,2.0,0.41,0.57,0.68,0.28,0,0,0.2,0.4,0.5,0.30000000000000004
23649,2005-11-19,20500136,Dallas,Detroit,2006,1,7,2,8,1,2.0,1.0,0.71,0.66,0.63,0.66,1,1,0.8,1.0,0.7999999999999999,0.7999999999999999
23650,2005-11-19,20500138,Utah,Memphis,2006,0,4,7,7,3,1.0,3.0,0.32,0.55,0.51,0.61,0,1,0.2,0.6000000000000001,0.4,0.7
23651,2005-11-19,20500137,San Antonio,Phoenix,2006,1,8,2,4,5,2.0,1.0,0.72,0.76,0.69,0.35,1,1,0.8,0.4,0.7,0.6
23652,2005-11-19,20500133,Orlando,New Orleans,2006,0,3,6,4,5,1.0,1.0,0.44,0.22,0.26,0.5,0,1,0.6000000000000001,0.2,0.5,0.4
23653,2005-11-19,20500135,Minnesota,Charlotte,2006,1,5,4,3,8,2.0,1.0,0.54,0.22,0.71,0.32,1,0,0.6000000000000001,0.2,0.6,0.30000000000000004
23654,2005-11-19,20500134,Brooklyn,Washington,2006,1,5,4,5,4,4.0,2.0,0.51,0.55,0.57,0.3,1,0,0.4,0.4,0.6,0.6
23655,2005-11-19,20500132,Philadelphia,Cleveland,2006,0,6,5,8,2,1.0,1.0,0.52,0.51,0.4,0.43,0,1,0.8,1.0,0.6,0.7
23656,2005-11-18,20500125,Denver,New York,2006,1,5,5,2,7,2.0,2.0,0.6,0.4,0.52,0.48,1,0,0.6000000000000001,0.4,0.5,0.30000000000000004
23657,2005-11-18,20500131,Oklahoma City,Chicago,2006,1,4,5,3,5,2.0,2.0,0.63,0.57,0.45,0.28,1,0,0.4,0.4,0.5,0.4
23658,2005-11-18,20500129,Portland,Golden State,2006,0,3,4,6,4,2.0,2.0,0.33,0.41,0.5,0.45,1,0,0.6000000000000001,0.4,0.4,0.5
23659,2005-11-18,20500127,Houston,Detroit,2006,0,3,6,8,0,1.0,3.0,0.62,0.66,0.55,0.66,0,1,0.4,1.0,0.5,0.7999999999999999
23660,2005-11-18,20500126,Phoenix,Utah,2006,1,4,4,4,6,2.0,3.0,0.76,0.32,0.35,0.51,0,0,0.4,0.2,0.6,0.4
23661,2005-11-18,20500128,Sacramento,Milwaukee,2006,1,4,5,5,3,3.0,2.0,0.61,0.37,0.67,0.5,1,1,0.4,0.6000000000000001,0.30000000000000004,0.5
23662,2005-11-18,20500124,New Orleans,Atlanta,2006,1,3,5,0,9,2.0,1.0,0.22,0.16,0.5,0.34,0,0,0.2,0.0,0.30000000000000004,0.1
23663,2005-11-18,20500122,Boston,Toronto,2006,1,4,5,0,9,2.0,2.0,0.55,0.4,0.44,0.4,0,0,0.4,0.0,0.4,0.1
23664,2005-11-18,20500121,Indiana,Charlotte,2006,1,5,3,3,7,2.0,2.0,0.54,0.22,0.74,0.32,0,1,0.4,0.2,0.5,0.4
23665,2005-11-18,20500120,Cleveland,Orlando,2006,1,7,2,3,5,3.0,3.0,0.51,0.44,0.43,0.26,1,1,1.0,0.6000000000000001,0.7,0.5
23666,2005-11-18,20500130,L.A. Lakers,L.A. Clippers,2006,0,4,5,7,2,2.0,3.0,0.41,0.45,0.68,0.34,1,1,0.4,0.6000000000000001,0.6,0.7999999999999999
23667,2005-11-18,20500123,Miami,Philadelphia,2006,1,6,3,6,4,3.0,2.0,0.72,0.52,0.51,0.4,1,1,0.8,1.0,0.6,0.6
23668,2005-11-17,20500118,Dallas,Atlanta,2006,1,6,2,0,8,2.0,2.0,0.71,0.16,0.63,0.34,1,0,0.8,0.0,0.7,0.1
23669,2005-11-17,20500119,Minnesota,Washington,2006,1,4,4,5,3,2.0,2.0,0.54,0.55,0.71,0.3,0,0,0.4,0.6000000000000001,0.6,0.6
23670,2005-11-17,20500117,San Antonio,Houston,2006,1,7,2,3,5,2.0,2.0,0.72,0.62,0.69,0.55,1,1,0.8,0.4,0.6,0.5
23671,2005-11-16,20500113,Phoenix,Memphis,2006,0,3,4,6,3,4.0,2.0,0.76,0.55,0.35,0.61,1,1,0.6000000000000001,0.6000000000000001,0.7,0.6
23672,2005-11-16,20500116,Golden State,Milwaukee,2006,0,5,4,5,2,2.0,1.0,0.41,0.37,0.45,0.5,1,0,0.6000000000000001,0.6000000000000001,0.5,0.4
23673,2005-11-16,20500115,Portland,Chicago,2006,1,3,3,3,4,5.0,2.0,0.33,0.57,0.5,0.28,0,0,0.4,0.4,0.30000000000000004,0.5
23674,2005-11-16,20500114,L.A. Lakers,New York,2006,1,4,4,2,6,2.0,2.0,0.41,0.4,0.68,0.48,0,1,0.4,0.4,0.6,0.4
23675,2005-11-16,20500112,New Orleans,Denver,2006,0,2,5,4,5,1.0,1.0,0.22,0.6,0.5,0.52,0,0,0.2,0.4,0.30000000000000004,0.5
23676,2005-11-16,20500111,Charlotte,Indiana,2006,1,3,6,4,3,1.0,4.0,0.22,0.54,0.32,0.74,0,0,0.0,0.6000000000000001,0.30000000000000004,0.6
23677,2005-11-16,20500110,Boston,Oklahoma City,2006,0,3,5,3,5,1.0,1.0,0.55,0.63,0.44,0.45,0,0,0.4,0.2,0.5,0.4
23678,2005-11-16,20500109,Toronto,Philadelphia,2006,0,0,8,6,3,1.0,1.0,0.4,0.52,0.4,0.4,0,1,0.0,1.0,0.1,0.5
23679,2005-11-15,20500098,Philadelphia,Toronto,2006,1,5,3,0,7,2.0,2.0,0.52,0.4,0.4,0.4,1,0,0.8,0.0,0.4,0.2
23680,2005-11-15,20500099,Orlando,Charlotte,2006,1,3,4,2,6,2.0,3.0,0.44,0.22,0.26,0.32,0,0,0.4,0.2,0.5,0.30000000000000004
23681,2005-11-15,20500100,Cleveland,Washington,2006,1,6,2,5,2,2.0,3.0,0.51,0.55,0.43,0.3,1,1,0.8,0.8,0.7,0.7
23682,2005-11-15,20500101,Brooklyn,Oklahoma City,2006,1,4,4,2,5,3.0,2.0,0.51,0.63,0.57,0.45,0,1,0.4,0.4,0.5,0.5
23683,2005-11-15,20500102,Miami,New Orleans,2006,1,5,3,2,4,3.0,3.0,0.72,0.22,0.51,0.5,1,0,0.6000000000000001,0.4,0.5,0.30000000000000004
23684,2005-11-15,20500103,Detroit,Boston,2006,1,7,0,3,4,4.0,2.0,0.66,0.55,0.66,0.44,1,1,1.0,0.4,0.7,0.5
23685,2005-11-15,20500104,Minnesota,Houston,2006,0,3,4,3,4,2.0,2.0,0.54,0.62,0.71,0.55,0,0,0.4,0.2,0.6,0.5
23686,2005-11-15,20500105,Dallas,Denver,2006,1,5,2,3,5,3.0,2.0,0.71,0.6,0.63,0.52,1,1,0.6000000000000001,0.6000000000000001,0.7,0.6
23687,2005-11-15,20500106,San Antonio,Atlanta,2006,1,6,2,0,7,3.0,3.0,0.72,0.16,0.69,0.34,0,0,0.6000000000000001,0.0,0.6,0.2
23688,2005-11-15,20500107,Sacramento,Utah,2006,1,3,5,4,5,2.0,1.0,0.61,0.32,0.67,0.51,0,0,0.4,0.4,0.2,0.4
23689,2005-11-15,20500108,L.A. Clippers,Milwaukee,2006,1,6,2,4,2,2.0,3.0,0.45,0.37,0.34,0.5,0,1,0.6000000000000001,0.8,0.7,0.5
23690,2005-11-14,20500097,Golden State,Chicago,2006,1,5,3,3,3,2.0,2.0,0.41,0.57,0.45,0.28,0,1,0.6000000000000001,0.6000000000000001,0.4,0.5
23691,2005-11-14,20500095,Memphis,L.A. Lakers,2006,1,5,3,3,4,2.0,3.0,0.55,0.41,0.61,0.68,1,0,0.6000000000000001,0.4,0.6,0.7
23692,2005-11-14,20500096,Utah,New York,2006,0,4,4,2,5,2.0,1.0,0.32,0.4,0.51,0.48,0,1,0.4,0.2,0.4,0.30000000000000004
23693,2005-11-13,20500093,Denver,Minnesota,2006,1,3,4,3,3,2.0,4.0,0.6,0.54,0.52,0.71,0,1,0.4,0.6000000000000001,0.6,0.7
23694,2005-11-13,20500089,Toronto,Oklahoma City,2006,0,0,6,2,4,2.0,2.0,0.4,0.63,0.4,0.45,0,0,0.0,0.2,0.30000000000000004,0.4
23695,2005-11-13,20500094,Sacramento,New York,2006,0,2,5,1,5,2.0,2.0,0.61,0.4,0.67,0.48,1,0,0.4,0.0,0.30000000000000004,0.2
23696,2005-11-13,20500090,Boston,Houston,2006,1,3,3,2,4,2.0,1.0,0.55,0.62,0.44,0.55,0,1,0.4,0.4,0.4,0.6
23697,2005-11-13,20500092,Orlando,Cleveland,2006,0,2,4,5,2,4.0,2.0,0.44,0.51,0.26,0.43,1,1,0.4,0.6000000000000001,0.5,0.7
23698,2005-11-13,20500091,Philadelphia,L.A. Clippers,2006,1,4,3,5,2,2.0,3.0,0.52,0.45,0.4,0.34,1,1,0.6000000000000001,0.8,0.4,0.7999999999999999
23699,2005-11-12,20500086,Chicago,Utah,2006,1,3,2,4,3,3.0,1.0,0.57,0.32,0.28,0.51,1,1,0.4,0.6000000000000001,0.5,0.5
23700,2005-11-12,20500088,Phoenix,Golden State,2006,1,3,3,4,3,2.0,1.0,0.76,0.41,0.35,0.45,0,1,0.4,0.6000000000000001,0.6,0.5
23701,2005-11-12,20500087,Milwaukee,Indiana,2006,1,4,1,4,2,4.0,1.0,0.37,0.54,0.5,0.74,0,1,0.6000000000000001,0.8,0.5,0.7
23702,2005-11-12,20500081,Washington,San Antonio,2006,1,5,1,5,2,1.0,1.0,0.55,0.72,0.3,0.69,1,1,0.8,0.8,0.6,0.6
23703,2005-11-12,20500085,New Orleans,Dallas,2006,0,2,3,4,2,3.0,1.0,0.22,0.71,0.5,0.63,0,1,0.4,0.6000000000000001,0.30000000000000004,0.7
23704,2005-11-12,20500083,Miami,Charlotte,2006,1,4,3,2,5,2.0,1.0,0.72,0.22,0.51,0.32,1,0,0.4,0.4,0.5,0.30000000000000004
23705,2005-11-12,20500084,Brooklyn,Houston,2006,0,3,4,2,3,1.0,2.0,0.51,0.62,0.57,0.55,0,0,0.6000000000000001,0.4,0.6,0.6
23706,2005-11-12,20500082,Atlanta,Memphis,2006,0,0,6,4,3,2.0,1.0,0.16,0.55,0.34,0.61,0,0,0.0,0.6000000000000001,0.2,0.5
23707,2005-11-11,20500075,Charlotte,Dallas,2006,0,2,4,3,2,2.0,2.0,0.22,0.71,0.32,0.63,0,0,0.4,0.6000000000000001,0.4,0.7
23708,2005-11-11,20500080,Portland,Detroit,2006,0,2,3,6,0,2.0,1.0,0.33,0.66,0.5,0.66,1,1,0.4,1.0,0.30000000000000004,0.6
23709,2005-11-11,20500077,Philadelphia,L.A. Lakers,2006,1,3,3,3,3,2.0,2.0,0.52,0.41,0.4,0.68,1,0,0.4,0.6000000000000001,0.4,0.7
23710,2005-11-11,20500076,Cleveland,Memphis,2006,1,4,2,3,3,2.0,2.0,0.51,0.55,0.43,0.61,1,0,0.6000000000000001,0.6000000000000001,0.6,0.6
23711,2005-11-11,20500078,Sacramento,Denver,2006,1,2,4,2,4,2.0,2.0,0.61,0.6,0.67,0.52,0,1,0.2,0.4,0.2,0.7
23712,2005-11-11,20500074,Boston,San Antonio,2006,0,2,3,5,1,2.0,2.0,0.55,0.72,0.44,0.69,1,1,0.6000000000000001,0.8,0.4,0.5
23713,2005-11-11,20500073,Indiana,Brooklyn,2006,1,4,1,3,3,2.0,2.0,0.54,0.51,0.74,0.57,1,1,0.6000000000000001,0.6000000000000001,0.7,0.6
23714,2005-11-11,20500071,Toronto,Utah,2006,0,0,5,4,2,4.0,2.0,0.4,0.32,0.4,0.51,0,0,0.2,0.6000000000000001,0.30000000000000004,0.4
23715,2005-11-11,20500079,Golden State,New York,2006,1,4,2,0,5,2.0,2.0,0.41,0.4,0.45,0.48,0,0,0.6000000000000001,0.0,0.4,0.2
23716,2005-11-11,20500072,Washington,Oklahoma City,2006,1,4,1,1,4,2.0,2.0,0.55,0.63,0.3,0.45,0,0,0.8,0.4,0.5,0.4
23717,2005-11-10,20500069,Miami,Houston,2006,1,3,3,1,3,1.0,2.0,0.72,0.62,0.51,0.55,0,0,0.4,0.6000000000000001,0.4,0.7
23718,2005-11-10,20500068,Atlanta,L.A. Clippers,2006,0,0,5,5,1,2.0,1.0,0.16,0.45,0.34,0.34,0,1,0.2,0.8,0.30000000000000004,0.7999999999999999
23719,2005-11-10,20500070,Phoenix,Detroit,2006,0,2,3,5,0,4.0,2.0,0.76,0.66,0.35,0.66,0,1,0.6000000000000001,0.8,0.7,0.6
23720,2005-11-09,20500063,New Orleans,Orlando,2006,0,2,2,2,3,4.0,1.0,0.22,0.44,0.5,0.26,1,1,0.6000000000000001,0.4,0.4,0.5
23721,2005-11-09,20500067,Denver,Sacramento,2006,1,2,3,1,4,3.0,1.0,0.6,0.61,0.52,0.67,0,0,0.4,0.2,0.7,0.30000000000000004
23722,2005-11-09,20500066,Portland,New York,2006,1,2,2,0,4,4.0,3.0,0.33,0.4,0.5,0.48,1,0,0.2,0.2,0.2,0.30000000000000004
23723,2005-11-09,20500065,Chicago,Golden State,2006,1,2,2,3,2,2.0,1.0,0.57,0.41,0.28,0.45,0,1,0.2,0.6000000000000001,0.4,0.5
23724,2005-11-09,20500064,Minnesota,L.A. Lakers,2006,1,3,2,3,2,2.0,1.0,0.54,0.41,0.71,0.68,1,1,0.6000000000000001,0.8,0.6,0.7999999999999999
23725,2005-11-09,20500057,Washington,L.A. Clippers,2006,0,3,1,4,1,4.0,2.0,0.55,0.45,0.3,0.34,1,0,0.8,0.8,0.6,0.7
23726,2005-11-09,20500062,Indiana,Miami,2006,1,3,1,2,3,4.0,2.0,0.54,0.72,0.74,0.51,0,1,0.4,0.4,0.7,0.4
23727,2005-11-09,20500061,Charlotte,San Antonio,2006,0,2,3,4,1,2.0,2.0,0.22,0.72,0.32,0.69,0,1,0.6000000000000001,0.6000000000000001,0.5,0.4
23728,2005-11-09,20500060,Brooklyn,Utah,2006,1,3,2,3,2,2.0,2.0,0.51,0.32,0.57,0.51,0,1,0.6000000000000001,0.6000000000000001,0.5,0.4
23729,2005-11-09,20500059,Boston,Memphis,2006,1,2,2,3,2,4.0,1.0,0.55,0.55,0.44,0.61,0,1,0.4,0.8,0.4,0.7
23730,2005-11-09,20500058,Cleveland,Oklahoma City,2006,1,3,2,1,3,2.0,1.0,0.51,0.63,0.43,0.45,1,0,0.4,0.6000000000000001,0.5,0.4
23731,2005-11-09,20500056,Philadelphia,Dallas,2006,1,2,3,2,2,4.0,4.0,0.52,0.71,0.4,0.63,1,1,0.2,0.8,0.4,0.7
23732,2005-11-08,20500051,Atlanta,L.A. Lakers,2006,0,0,4,3,1,3.0,2.0,0.16,0.41,0.34,0.68,0,1,0.2,0.8,0.30000000000000004,0.7
23733,2005-11-08,20500052,Milwaukee,Golden State,2006,0,3,1,3,1,3.0,2.0,0.37,0.41,0.5,0.45,1,1,0.6000000000000001,0.4,0.5,0.4
23734,2005-11-08,20500053,Memphis,Oklahoma City,2006,1,3,1,1,2,3.0,4.0,0.55,0.63,0.61,0.45,1,1,0.6000000000000001,0.6000000000000001,0.7,0.4
23735,2005-11-08,20500054,Houston,Orlando,2006,0,1,2,1,3,3.0,3.0,0.62,0.44,0.55,0.26,0,0,0.6000000000000001,0.4,0.7,0.4
23736,2005-11-08,20500055,Sacramento,Detroit,2006,0,1,3,4,0,2.0,3.0,0.61,0.66,0.67,0.66,1,1,0.2,0.6000000000000001,0.4,0.6
23737,2005-11-07,20500049,Minnesota,L.A. Clippers,2006,1,2,2,3,1,2.0,2.0,0.54,0.45,0.71,0.34,0,1,0.6000000000000001,1.0,0.5,0.7999999999999999
23738,2005-11-07,20500048,Miami,Brooklyn,2006,1,2,2,2,2,2.0,2.0,0.72,0.51,0.51,0.57,0,1,0.4,0.8,0.4,0.6
23739,2005-11-07,20500047,Charlotte,Utah,2006,0,2,2,3,1,2.0,2.0,0.22,0.32,0.32,0.51,1,0,0.6000000000000001,0.4,0.5,0.4
23740,2005-11-07,20500046,Toronto,Cleveland,2006,0,0,4,2,2,2.0,2.0,0.4,0.51,0.4,0.43,0,0,0.2,0.4,0.30000000000000004,0.5
23741,2005-11-07,20500050,Chicago,San Antonio,2006,0,1,2,3,1,2.0,2.0,0.57,0.72,0.28,0.69,0,0,0.4,0.4,0.4,0.30000000000000004
23742,2005-11-06,20500044,Phoenix,Sacramento,2006,0,2,2,1,2,1.0,4.0,0.76,0.61,0.35,0.67,1,0,0.8,0.0,0.7,0.30000000000000004
23743,2005-11-06,20500045,L.A. Lakers,Denver,2006,1,2,1,1,3,3.0,2.0,0.41,0.6,0.68,0.52,0,1,0.8,0.6000000000000001,0.7,0.7999999999999999
23744,2005-11-06,20500043,New York,Golden State,2006,0,0,3,2,1,2.0,2.0,0.4,0.41,0.48,0.45,0,0,0.4,0.2,0.4,0.4
23745,2005-11-05,20500037,Milwaukee,Miami,2006,1,3,0,1,2,3.0,2.0,0.37,0.72,0.5,0.51,1,0,0.4,0.4,0.5,0.4
